municipality_code,municipality_name,period,population_estimated
2109304,Presidente Vargas - MA,2024,10791.0
2109403,Primeira Cruz - MA,2024,13922.0
2109452,Raposa - MA,2024,32054.0
2109502,Riachão - MA,2024,22699.0
2109551,Ribamar Fiquene - MA,2024,7597.0
2109601,Rosário - MA,2024,39763.0
2109700,Sambaíba - MA,2024,5701.0
2109759,Santa Filomena do Maranhão - MA,2024,6839.0
2109809,Santa Helena - MA,2024,43112.0
2109908,Santa Inês - MA,2024,88167.0
2110005,Santa Luzia - MA,2024,59037.0
2110039,Santa Luzia do Paruá - MA,2024,24870.0
2110104,Santa Quitéria do Maranhão - MA,2024,24489.0
2110203,Santa Rita - MA,2024,38446.0
2110237,Santana do Maranhão - MA,2024,10777.0
2110278,Santo Amaro do Maranhão - MA,2024,14280.0
2110302,Santo Antônio dos Lopes - MA,2024,14623.0
2110401,São Benedito do Rio Preto - MA,2024,18793.0
2110500,São Bento - MA,2024,48036.0
2110609,São Bernardo - MA,2024,27887.0
2110658,São Domingos do Azeitão - MA,2024,8213.0
2110708,São Domingos do Maranhão - MA,2024,35221.0
2110807,São Félix de Balsas - MA,2024,4495.0
2110856,São Francisco do Brejão - MA,2024,9222.0
2110906,São Francisco do Maranhão - MA,2024,12353.0
2111003,São João Batista - MA,2024,18909.0
2111029,São João do Carú - MA,2024,12421.0
2111052,São João do Paraíso - MA,2024,10105.0
2111078,São João do Soter - MA,2024,17254.0
2111102,São João dos Patos - MA,2024,25891.0
2111201,São José de Ribamar - MA,2024,257414.0
2111250,São José dos Basílios - MA,2024,7102.0
2111300,São Luís - MA,2024,1088057.0
2111409,São Luís Gonzaga do Maranhão - MA,2024,18153.0
2111508,São Mateus do Maranhão - MA,2024,40160.0
2111532,São Pedro da Água Branca - MA,2024,14736.0
2111573,São Pedro dos Crentes - MA,2024,5965.0
2111607,São Raimundo das Mangabeiras - MA,2024,19129.0
2111631,São Raimundo do Doca Bezerra - MA,2024,5767.0
2111672,São Roberto - MA,2024,4602.0
2111706,São Vicente Ferrer - MA,2024,19885.0
2111722,Satubinha - MA,2024,8880.0
2111748,Senador Alexandre Costa - MA,2024,10445.0
2111763,Senador La Rocque - MA,2024,15035.0
2111789,Serrano do Maranhão - MA,2024,10461.0
2111805,Sítio Novo - MA,2024,17457.0
2111904,Sucupira do Norte - MA,2024,10471.0
2111953,Sucupira do Riachão - MA,2024,5088.0
2112001,Tasso Fragoso - MA,2024,9106.0
2112100,Timbiras - MA,2024,27344.0
2112209,Timon - MA,2024,182241.0
2112233,Trizidela do Vale - MA,2024,23052.0
2112274,Tufilândia - MA,2024,5633.0
2112308,Tuntum - MA,2024,37401.0
2112407,Turiaçu - MA,2024,38905.0
2112456,Turilândia - MA,2024,33032.0
2112506,Tutóia - MA,2024,55041.0
2112605,Urbano Santos - MA,2024,34060.0
2112704,Vargem Grande - MA,2024,44540.0
2112803,Viana - MA,2024,53115.0
2112852,Vila Nova dos Martírios - MA,2024,10575.0
2112902,Vitória do Mearim - MA,2024,31851.0
2113009,Vitorino Freire - MA,2024,31906.0
2114007,Zé Doca - MA,2024,41943.0
2200053,Acauã - PI,2024,6515.0
2200103,Agricolândia - PI,2024,5023.0
2200202,Água Branca - PI,2024,18033.0
2200251,Alagoinha do Piauí - PI,2024,6901.0
2200277,Alegrete do Piauí - PI,2024,4713.0
2200301,Alto Longá - PI,2024,13734.0
2200400,Altos - PI,2024,49637.0
2200459,Alvorada do Gurguéia - PI,2024,5459.0
2200509,Amarante - PI,2024,17577.0
2200608,Angical do Piauí - PI,2024,6982.0
2200707,Anísio de Abreu - PI,2024,9631.0
2200806,Antônio Almeida - PI,2024,3228.0
2200905,Aroazes - PI,2024,5433.0
2200954,Aroeiras do Itaim - PI,2024,2766.0
2201002,Arraial - PI,2024,4593.0
2201051,Assunção do Piauí - PI,2024,7597.0
2201101,Avelino Lopes - PI,2024,11106.0
2201150,Baixa Grande do Ribeiro - PI,2024,13838.0
2201176,Barra D'Alcântara - PI,2024,4091.0
2201200,Barras - PI,2024,49533.0
2201309,Barreiras do Piauí - PI,2024,3334.0
2201408,Barro Duro - PI,2024,6744.0
2201507,Batalha - PI,2024,27123.0
2201556,Bela Vista do Piauí - PI,2024,4208.0
2201572,Belém do Piauí - PI,2024,3508.0
2201606,Beneditinos - PI,2024,10104.0
2201705,Bertolínia - PI,2024,5701.0
2201739,Betânia do Piauí - PI,2024,6368.0
2201770,Boa Hora - PI,2024,7108.0
2201804,Bocaina - PI,2024,4131.0
2201903,Bom Jesus - PI,2024,30321.0
2201919,Bom Princípio do Piauí - PI,2024,5786.0
2201929,Bonfim do Piauí - PI,2024,6089.0
2201945,Boqueirão do Piauí - PI,2024,6728.0
2201960,Brasileira - PI,2024,8658.0
2201988,Brejo do Piauí - PI,2024,3969.0
2202000,Buriti dos Lopes - PI,2024,20096.0
2202026,Buriti dos Montes - PI,2024,7538.0
2202059,Cabeceiras do Piauí - PI,2024,10449.0
2202075,Cajazeiras do Piauí - PI,2024,3146.0
2202083,Cajueiro da Praia - PI,2024,8203.0
2202091,Caldeirão Grande do Piauí - PI,2024,5605.0
2202109,Campinas do Piauí - PI,2024,4988.0
2202117,Campo Alegre do Fidalgo - PI,2024,4701.0
2202133,Campo Grande do Piauí - PI,2024,6188.0
2202174,Campo Largo do Piauí - PI,2024,7636.0
2202208,Campo Maior - PI,2024,47074.0
2202251,Canavieira - PI,2024,3429.0
2202307,Canto do Buriti - PI,2024,19669.0
2202406,Capitão de Campos - PI,2024,11347.0
2202455,Capitão Gervásio Oliveira - PI,2024,4065.0
2202505,Caracol - PI,2024,10538.0
2202539,Caraúbas do Piauí - PI,2024,5755.0
2202554,Caridade do Piauí - PI,2024,5162.0
2202604,Castelo do Piauí - PI,2024,19663.0
2202653,Caxingó - PI,2024,5657.0
2202703,Cocal - PI,2024,29209.0
2202711,Cocal de Telha - PI,2024,5034.0
2202729,Cocal dos Alves - PI,2024,6569.0
2202737,Coivaras - PI,2024,4233.0
2202752,Colônia do Gurguéia - PI,2024,6287.0
2202778,Colônia do Piauí - PI,2024,7088.0
2202802,Conceição do Canindé - PI,2024,5063.0
2202851,Coronel José Dias - PI,2024,4305.0
2202901,Corrente - PI,2024,28275.0
2203008,Cristalândia do Piauí - PI,2024,7454.0
2203107,Cristino Castro - PI,2024,10772.0
2203206,Curimatá - PI,2024,11552.0
2203230,Currais - PI,2024,4968.0
2203255,Curralinhos - PI,2024,4527.0
2203271,Curral Novo do Piauí - PI,2024,5185.0
2203305,Demerval Lobão - PI,2024,16998.0
2203354,Dirceu Arcoverde - PI,2024,7238.0
2203404,Dom Expedito Lopes - PI,2024,6421.0
2203420,Domingos Mourão - PI,2024,4138.0
2203453,Dom Inocêncio - PI,2024,9335.0
2203503,Elesbão Veloso - PI,2024,13786.0
2203602,Eliseu Martins - PI,2024,4435.0
2203701,Esperantina - PI,2024,42510.0
2203750,Fartura do Piauí - PI,2024,5414.0
2203800,Flores do Piauí - PI,2024,4508.0
2203859,Floresta do Piauí - PI,2024,2364.0
2203909,Floriano - PI,2024,64150.0
2204006,Francinópolis - PI,2024,4517.0
2204105,Francisco Ayres - PI,2024,4494.0
2204154,Francisco Macedo - PI,2024,2986.0
2204204,Francisco Santos - PI,2024,8366.0
2204303,Fronteiras - PI,2024,10382.0
2204352,Geminiano - PI,2024,5587.0
2204402,Gilbués - PI,2024,11166.0
2204501,Guadalupe - PI,2024,10478.0
2204550,Guaribas - PI,2024,4350.0
2204600,Hugo Napoleão - PI,2024,3562.0
2204659,Ilha Grande - PI,2024,9501.0
2204709,Inhuma - PI,2024,15259.0
2204808,Ipiranga do Piauí - PI,2024,9620.0
2204907,Isaías Coelho - PI,2024,7886.0
2205003,Itainópolis - PI,2024,10980.0
2205102,Itaueira - PI,2024,10493.0
2205151,Jacobina do Piauí - PI,2024,5715.0
2205201,Jaicós - PI,2024,17811.0
2205250,Jardim do Mulato - PI,2024,4251.0
2205276,Jatobá do Piauí - PI,2024,4568.0
2205300,Jerumenha - PI,2024,4600.0
2205359,João Costa - PI,2024,3031.0
2205409,Joaquim Pires - PI,2024,14175.0
2205458,Joca Marques - PI,2024,5535.0
2205508,José de Freitas - PI,2024,44391.0
2205516,Juazeiro do Piauí - PI,2024,5311.0
2205524,Júlio Borges - PI,2024,5499.0
2205532,Jurema - PI,2024,4505.0
2205540,Lagoinha do Piauí - PI,2024,3029.0
2205557,Lagoa Alegre - PI,2024,8449.0
2205565,Lagoa do Barro do Piauí - PI,2024,5146.0
2205573,Lagoa de São Francisco - PI,2024,6449.0
2205581,Lagoa do Piauí - PI,2024,5009.0
2205599,Lagoa do Sítio - PI,2024,4575.0
2205607,Landri Sales - PI,2024,5311.0
2205706,Luís Correia - PI,2024,31775.0
2205805,Luzilândia - PI,2024,26204.0
2205854,Madeiro - PI,2024,8218.0
2205904,Manoel Emídio - PI,2024,5314.0
2205953,Marcolândia - PI,2024,8783.0
2206001,Marcos Parente - PI,2024,4848.0
2206050,Massapê do Piauí - PI,2024,5215.0
2206100,Matias Olímpio - PI,2024,10875.0
2206209,Miguel Alves - PI,2024,33071.0
2206308,Miguel Leão - PI,2024,1352.0
2206357,Milton Brandão - PI,2024,6678.0
2206407,Monsenhor Gil - PI,2024,10455.0
2206506,Monsenhor Hipólito - PI,2024,7751.0
2206605,Monte Alegre do Piauí - PI,2024,10910.0
2206654,Morro Cabeça no Tempo - PI,2024,4458.0
2206670,Morro do Chapéu do Piauí - PI,2024,6547.0
2206696,Murici dos Portelas - PI,2024,10139.0
2206704,Nazaré do Piauí - PI,2024,6729.0
2206720,Nazária - PI,2024,10706.0
2206753,Nossa Senhora de Nazaré - PI,2024,5406.0
2206803,Nossa Senhora dos Remédios - PI,2024,8732.0
2206902,Novo Oriente do Piauí - PI,2024,6178.0
2206951,Novo Santo Antônio - PI,2024,2886.0
2207009,Oeiras - PI,2024,39545.0
2207108,Olho D'Água do Piauí - PI,2024,2725.0
2207207,Padre Marcos - PI,2024,6481.0
2207306,Paes Landim - PI,2024,4174.0
2207355,Pajeú do Piauí - PI,2024,3041.0
2207405,Palmeira do Piauí - PI,2024,5048.0
2207504,Palmeirais - PI,2024,13480.0
2207553,Paquetá - PI,2024,3878.0
2207603,Parnaguá - PI,2024,10289.0
2207702,Parnaíba - PI,2024,169552.0
2207751,Passagem Franca do Piauí - PI,2024,4220.0
2207777,Patos do Piauí - PI,2024,5461.0
2207793,Pau D'Arco do Piauí - PI,2024,3972.0
2207801,Paulistana - PI,2024,21601.0
2207850,Pavussu - PI,2024,3698.0
2207900,Pedro II - PI,2024,39039.0
2207934,Pedro Laurentino - PI,2024,2514.0
2207959,Nova Santa Rita - PI,2024,4147.0
2208007,Picos - PI,2024,86228.0
2208106,Pimenteiras - PI,2024,11528.0
2208205,Pio IX - PI,2024,17947.0
2208304,Piracuruca - PI,2024,29849.0
2208403,Piripiri - PI,2024,67676.0
2208502,Porto - PI,2024,12312.0
2208551,Porto Alegre do Piauí - PI,2024,2391.0
2208601,Prata do Piauí - PI,2024,3098.0
2208650,Queimada Nova - PI,2024,8936.0
2208700,Redenção do Gurguéia - PI,2024,8563.0
2208809,Regeneração - PI,2024,17418.0
2208858,Riacho Frio - PI,2024,4241.0
2208874,Ribeira do Piauí - PI,2024,4114.0
2208908,Ribeiro Gonçalves - PI,2024,6215.0
2209005,Rio Grande do Piauí - PI,2024,5868.0
2209104,Santa Cruz do Piauí - PI,2024,5928.0
2209153,Santa Cruz dos Milagres - PI,2024,3466.0
2209203,Santa Filomena - PI,2024,6209.0
2209302,Santa Luz - PI,2024,5425.0
2209351,Santana do Piauí - PI,2024,4174.0
2209377,Santa Rosa do Piauí - PI,2024,4690.0
2209401,Santo Antônio de Lisboa - PI,2024,5938.0
2209450,Santo Antônio dos Milagres - PI,2024,2189.0
2209500,Santo Inácio do Piauí - PI,2024,3719.0
2209559,São Braz do Piauí - PI,2024,4451.0
2209609,São Félix do Piauí - PI,2024,2885.0
2209658,São Francisco de Assis do Piauí - PI,2024,5703.0
2209708,São Francisco do Piauí - PI,2024,5404.0
2209757,São Gonçalo do Gurguéia - PI,2024,3019.0
2209807,São Gonçalo do Piauí - PI,2024,4944.0
2209856,São João da Canabrava - PI,2024,4306.0
2209872,São João da Fronteira - PI,2024,5615.0
2209906,São João da Serra - PI,2024,6233.0
2209955,São João da Varjota - PI,2024,4443.0
2209971,São João do Arraial - PI,2024,8443.0
2210003,São João do Piauí - PI,2024,22036.0
2210052,São José do Divino - PI,2024,4906.0
2210102,São José do Peixe - PI,2024,3320.0
2210201,São José do Piauí - PI,2024,6732.0
2210300,São Julião - PI,2024,6135.0
2210359,São Lourenço do Piauí - PI,2024,4497.0
2210375,São Luis do Piauí - PI,2024,2329.0
2210383,São Miguel da Baixa Grande - PI,2024,2304.0
2210391,São Miguel do Fidalgo - PI,2024,2870.0
2210409,São Miguel do Tapuio - PI,2024,17902.0
2210508,São Pedro do Piauí - PI,2024,14046.0
2210607,São Raimundo Nonato - PI,2024,40784.0
2210623,Sebastião Barros - PI,2024,3228.0
2210631,Sebastião Leal - PI,2024,4572.0
2210656,Sigefredo Pacheco - PI,2024,9631.0
2210706,Simões - PI,2024,14650.0
2210805,Simplício Mendes - PI,2024,14342.0
2210904,Socorro do Piauí - PI,2024,4184.0
2210938,Sussuapara - PI,2024,6345.0
2210953,Tamboril do Piauí - PI,2024,3029.0
2210979,Tanque do Piauí - PI,2024,2330.0
2211001,Teresina - PI,2024,902644.0
2211100,União - PI,2024,47707.0
2211209,Uruçuí - PI,2024,26501.0
2211308,Valença do Piauí - PI,2024,22920.0
2211357,Várzea Branca - PI,2024,5173.0
2211407,Várzea Grande - PI,2024,4515.0
2211506,Vera Mendes - PI,2024,3271.0
2211605,Vila Nova do Piauí - PI,2024,2979.0
2211704,Wall Ferraz - PI,2024,4117.0
2300101,Abaiara - CE,2024,10282.0
2300150,Acarape - CE,2024,14306.0
2300200,Acaraú - CE,2024,68758.0
2300309,Acopiara - CE,2024,46215.0
2300408,Aiuaba - CE,2024,14220.0
2300507,Alcântaras - CE,2024,11754.0
2300606,Altaneira - CE,2024,6970.0
2300705,Alto Santo - CE,2024,14418.0
2300754,Amontada - CE,2024,44342.0
2300804,Antonina do Norte - CE,2024,7484.0
2300903,Apuiarés - CE,2024,13219.0
2301000,Aquiraz - CE,2024,84737.0
2301109,Aracati - CE,2024,78752.0
2301208,Aracoiaba - CE,2024,26696.0
2301257,Ararendá - CE,2024,11485.0
2301307,Araripe - CE,2024,20223.0
2301406,Aratuba - CE,2024,11459.0
2301505,Arneiroz - CE,2024,7619.0
2301604,Assaré - CE,2024,22212.0
2301703,Aurora - CE,2024,24267.0
2301802,Baixio - CE,2024,5832.0
2301851,Banabuiú - CE,2024,17654.0
2301901,Barbalha - CE,2024,80217.0
2301950,Barreira - CE,2024,23351.0
2302008,Barro - CE,2024,19669.0
2302057,Barroquinha - CE,2024,14977.0
2302107,Baturité - CE,2024,36978.0
2302206,Beberibe - CE,2024,55666.0
2302305,Bela Cruz - CE,2024,34441.0
2302404,Boa Viagem - CE,2024,52169.0
2302503,Brejo Santo - CE,2024,53778.0
2302602,Camocim - CE,2024,65031.0
2302701,Campos Sales - CE,2024,26082.0
2302800,Canindé - CE,2024,77207.0
2302909,Capistrano - CE,2024,17760.0
2303006,Caridade - CE,2024,16419.0
2303105,Cariré - CE,2024,18075.0
2303204,Caririaçu - CE,2024,27482.0
2303303,Cariús - CE,2024,17333.0
2303402,Carnaubal - CE,2024,17758.0
2303501,Cascavel - CE,2024,76365.0
2303600,Catarina - CE,2024,9577.0
2303659,Catunda - CE,2024,10817.0
2303709,Caucaia - CE,2024,375730.0
2303808,Cedro - CE,2024,22678.0
2303907,Chaval - CE,2024,12805.0
2303931,Choró - CE,2024,12380.0
2303956,Chorozinho - CE,2024,20763.0
2304004,Coreaú - CE,2024,21438.0
2304103,Crateús - CE,2024,79809.0
2304202,Crato - CE,2024,138232.0
2304236,Croatá - CE,2024,18007.0
2304251,Cruz - CE,2024,31847.0
2304269,Deputado Irapuan Pinheiro - CE,2024,9172.0
2304277,Ereré - CE,2024,6393.0
2304285,Eusébio - CE,2024,80304.0
2304301,Farias Brito - CE,2024,18557.0
2304350,Forquilha - CE,2024,25127.0
2304400,Fortaleza - CE,2024,2574412.0
2304459,Fortim - CE,2024,18052.0
2304509,Frecheirinha - CE,2024,16362.0
2304608,General Sampaio - CE,2024,6924.0
2304657,Graça - CE,2024,14174.0
2304707,Granja - CE,2024,55633.0
2304806,Granjeiro - CE,2024,4960.0
2304905,Groaíras - CE,2024,11313.0
2304954,Guaiúba - CE,2024,25085.0
2305001,Guaraciaba do Norte - CE,2024,44294.0
2305100,Guaramiranga - CE,2024,5819.0
2305209,Hidrolândia - CE,2024,18225.0
2305233,Horizonte - CE,2024,79934.0
2305266,Ibaretama - CE,2024,12191.0
2305308,Ibiapina - CE,2024,24649.0
2305332,Ibicuitinga - CE,2024,11979.0
2305357,Icapuí - CE,2024,22367.0
2305407,Icó - CE,2024,64802.0
2305506,Iguatu - CE,2024,102251.0
2305605,Independência - CE,2024,24530.0
2305654,Ipaporanga - CE,2024,11937.0
2305704,Ipaumirim - CE,2024,12441.0
2305803,Ipu - CE,2024,42968.0
2305902,Ipueiras - CE,2024,38285.0
2306009,Iracema - CE,2024,14411.0
2306108,Irauçuba - CE,2024,24751.0
2306207,Itaiçaba - CE,2024,7779.0
2306256,Itaitinga - CE,2024,70679.0
2306306,Itapajé - CE,2024,49086.0
2306405,Itapipoca - CE,2024,137892.0
2306504,Itapiúna - CE,2024,18228.0
2306553,Itarema - CE,2024,45465.0
2306603,Itatira - CE,2024,21087.0
2306702,Jaguaretama - CE,2024,17625.0
2306801,Jaguaribara - CE,2024,10656.0
2306900,Jaguaribe - CE,2024,35124.0
2307007,Jaguaruana - CE,2024,33070.0
2307106,Jardim - CE,2024,28707.0
2307205,Jati - CE,2024,8100.0
2307254,Jijoca de Jericoacoara - CE,2024,27662.0
2307304,Juazeiro do Norte - CE,2024,303004.0
2307403,Jucás - CE,2024,24591.0
2307502,Lavras da Mangabeira - CE,2024,32123.0
2307601,Limoeiro do Norte - CE,2024,62285.0
2307635,Madalena - CE,2024,17264.0
2307650,Maracanaú - CE,2024,249684.0
2307700,Maranguape - CE,2024,108937.0
2307809,Marco - CE,2024,27064.0
2307908,Martinópole - CE,2024,11232.0
2308005,Massapê - CE,2024,39633.0
2308104,Mauriti - CE,2024,47406.0
2308203,Meruoca - CE,2024,15749.0
2308302,Milagres - CE,2024,26860.0
2308351,Milhã - CE,2024,14635.0
2308377,Miraíma - CE,2024,14736.0
2308401,Missão Velha - CE,2024,38767.0
2308500,Mombaça - CE,2024,38649.0
2308609,Monsenhor Tabosa - CE,2024,17664.0
2308708,Morada Nova - CE,2024,65323.0
2308807,Moraújo - CE,2024,8516.0
2308906,Morrinhos - CE,2024,23608.0
2309003,Mucambo - CE,2024,14009.0
2309102,Mulungu - CE,2024,10993.0
2309201,Nova Olinda - CE,2024,15960.0
2309300,Nova Russas - CE,2024,32014.0
2309409,Novo Oriente - CE,2024,29043.0
2309458,Ocara - CE,2024,25218.0
2309508,Orós - CE,2024,20019.0
2309607,Pacajus - CE,2024,74825.0
2309706,Pacatuba - CE,2024,85873.0
2309805,Pacoti - CE,2024,11442.0
2309904,Pacujá - CE,2024,6345.0
2310001,Palhano - CE,2024,9671.0
2310100,Palmácia - CE,2024,10339.0
2310209,Paracuru - CE,2024,41447.0
2310258,Paraipaba - CE,2024,33896.0
2310308,Parambu - CE,2024,32816.0
2310407,Paramoti - CE,2024,10528.0
2310506,Pedra Branca - CE,2024,42257.0
2310605,Penaforte - CE,2024,9308.0
2310704,Pentecoste - CE,2024,39715.0
2310803,Pereiro - CE,2024,15869.0
2310852,Pindoretama - CE,2024,24607.0
2310902,Piquet Carneiro - CE,2024,17202.0
2310951,Pires Ferreira - CE,2024,10952.0
2311009,Poranga - CE,2024,12423.0
2311108,Porteiras - CE,2024,17745.0
2311207,Potengi - CE,2024,8926.0
2311231,Potiretama - CE,2024,6129.0
2311264,Quiterianópolis - CE,2024,20506.0
2311306,Quixadá - CE,2024,88483.0
2311355,Quixelô - CE,2024,16992.0
2311405,Quixeramobim - CE,2024,85797.0
2311504,Quixeré - CE,2024,21607.0
2311603,Redenção - CE,2024,28359.0
2311702,Reriutaba - CE,2024,19059.0
2311801,Russas - CE,2024,74582.0
2311900,Saboeiro - CE,2024,14036.0
2311959,Salitre - CE,2024,17220.0
2312007,Santana do Acaraú - CE,2024,32043.0
2312106,Santana do Cariri - CE,2024,17388.0
2312205,Santa Quitéria - CE,2024,41647.0
2312304,São Benedito - CE,2024,49829.0
2312403,São Gonçalo do Amarante - CE,2024,57499.0
2312502,São João do Jaguaribe - CE,2024,5792.0
2312601,São Luís do Curu - CE,2024,10962.0
2312700,Senador Pompeu - CE,2024,25143.0
2312809,Senador Sá - CE,2024,7519.0
2312908,Sobral - CE,2024,215286.0
2313005,Solonópole - CE,2024,18736.0
2313104,Tabuleiro do Norte - CE,2024,32044.0
2313203,Tamboril - CE,2024,25331.0
2313252,Tarrafas - CE,2024,7626.0
2313302,Tauá - CE,2024,64255.0
2313351,Tejuçuoca - CE,2024,17626.0
2313401,Tianguá - CE,2024,86137.0
2313500,Trairi - CE,2024,61516.0
2313559,Tururu - CE,2024,15457.0
2313609,Ubajara - CE,2024,34312.0
2313708,Umari - CE,2024,6993.0
2313757,Umirim - CE,2024,17804.0
2313807,Uruburetama - CE,2024,21279.0
2313906,Uruoca - CE,2024,14243.0
2313955,Varjota - CE,2024,18660.0
2314003,Várzea Alegre - CE,2024,40771.0
2314102,Viçosa do Ceará - CE,2024,62609.0
2400109,Acari - RN,2024,10865.0
2400208,Assú - RN,2024,58906.0
2400307,Afonso Bezerra - RN,2024,11149.0
2400406,Água Nova - RN,2024,3028.0
2400505,Alexandria - RN,2024,14042.0
2400604,Almino Afonso - RN,2024,4806.0
2400703,Alto do Rodrigues - RN,2024,12857.0
2400802,Angicos - RN,2024,11973.0
2400901,Antônio Martins - RN,2024,6738.0
2401008,Apodi - RN,2024,37390.0
2401107,Areia Branca - RN,2024,24643.0
2401206,Arez - RN,2024,13657.0
2401305,Campo Grande - RN,2024,10045.0
2401404,Baía Formosa - RN,2024,9098.0
2401453,Baraúna - RN,2024,28268.0
2401503,Barcelona - RN,2024,4103.0
2401602,Bento Fernandes - RN,2024,4920.0
2401651,Bodó - RN,2024,2363.0
2401701,Bom Jesus - RN,2024,10279.0
2401800,Brejinho - RN,2024,12603.0
2401859,Caiçara do Norte - RN,2024,6474.0
2401909,Caiçara do Rio do Vento - RN,2024,3359.0
2402006,Caicó - RN,2024,63339.0
2402105,Campo Redondo - RN,2024,10504.0
2402204,Canguaretama - RN,2024,30806.0
2402303,Caraúbas - RN,2024,20161.0
2402402,Carnaúba dos Dantas - RN,2024,8267.0
2402501,Carnaubais - RN,2024,10010.0
2402600,Ceará-Mirim - RN,2024,83009.0
2402709,Cerro Corá - RN,2024,11322.0
2402808,Coronel Ezequiel - RN,2024,5241.0
2402907,Coronel João Pessoa - RN,2024,4315.0
2403004,Cruzeta - RN,2024,8238.0
2403103,Currais Novos - RN,2024,42930.0
2403202,Doutor Severiano - RN,2024,7253.0
2403251,Parnamirim - RN,2024,269298.0
2403301,Encanto - RN,2024,6252.0
2403400,Equador - RN,2024,5476.0
2403509,Espírito Santo - RN,2024,10936.0
2403608,Extremoz - RN,2024,66993.0
2403707,Felipe Guerra - RN,2024,6458.0
2403756,Fernando Pedroza - RN,2024,3029.0
2403806,Florânia - RN,2024,10528.0
2403905,Francisco Dantas - RN,2024,2763.0
2404002,Frutuoso Gomes - RN,2024,4231.0
2404101,Galinhos - RN,2024,2160.0
2404200,Goianinha - RN,2024,28212.0
2404309,Governador Dix-Sept Rosado - RN,2024,12239.0
2404408,Grossos - RN,2024,10251.0
2404507,Guamaré - RN,2024,15947.0
2404606,Ielmo Marinho - RN,2024,11903.0
2404705,Ipanguaçu - RN,2024,14539.0
2404804,Ipueira - RN,2024,2090.0
2404853,Itajá - RN,2024,7531.0
2404903,Itaú - RN,2024,5452.0
2405009,Jaçanã - RN,2024,8051.0
2405108,Jandaíra - RN,2024,6748.0
2405207,Janduís - RN,2024,4834.0
2405306,Januário Cicco - RN,2024,8836.0
