municipality_code,municipality_name,period,gdp_current_brl_thousand
3302809,Mendes - RJ,2021,357688.323
3302858,Mesquita - RJ,2021,2619211.853
3302908,Miguel Pereira - RJ,2021,632497.683
3303005,Miracema - RJ,2021,662180.113
3303104,Natividade - RJ,2021,324260.528
3303203,Nilópolis - RJ,2021,3059458.706
3303302,Niterói - RJ,2021,66345487.878
3303401,Nova Friburgo - RJ,2021,6324876.969
3303500,Nova Iguaçu - RJ,2021,17794451.52
3303609,Paracambi - RJ,2021,1162874.727
3303708,Paraíba do Sul - RJ,2021,1253016.761
3303807,Paraty - RJ,2021,1955280.105
3303856,Paty do Alferes - RJ,2021,684851.12
3303906,Petrópolis - RJ,2021,15665370.158
3303955,Pinheiral - RJ,2021,1452638.311
3304003,Piraí - RJ,2021,2449973.157
3304102,Porciúncula - RJ,2021,415942.606
3304110,Porto Real - RJ,2021,4245725.384
3304128,Quatis - RJ,2021,305010.131
3304144,Queimados - RJ,2021,4361683.666
3304151,Quissamã - RJ,2021,5996886.398
3304201,Resende - RJ,2021,10754357.172
3304300,Rio Bonito - RJ,2021,1831391.413
3304409,Rio Claro - RJ,2021,435959.322
3304508,Rio das Flores - RJ,2021,294383.587
3304524,Rio das Ostras - RJ,2021,8948996.273
3304557,Rio de Janeiro - RJ,2021,359632647.656
3304607,Santa Maria Madalena - RJ,2021,234575.115
3304706,Santo Antônio de Pádua - RJ,2021,1284632.206
3304755,São Francisco de Itabapoana - RJ,2021,1184513.238
3304805,São Fidélis - RJ,2021,845178.453
3304904,São Gonçalo - RJ,2021,20324752.154
3305000,São João da Barra - RJ,2021,9886848.907
3305109,São João de Meriti - RJ,2021,8963715.545
3305133,São José de Ubá - RJ,2021,196857.495
3305158,São José do Vale do Rio Preto - RJ,2021,744333.908
3305208,São Pedro da Aldeia - RJ,2021,2743637.366
3305307,São Sebastião do Alto - RJ,2021,241281.134
3305406,Sapucaia - RJ,2021,1000567.276
3305505,Saquarema - RJ,2021,42178159.132
3305554,Seropédica - RJ,2021,4777005.423
3305604,Silva Jardim - RJ,2021,602627.267
3305703,Sumidouro - RJ,2021,600249.613
3305752,Tanguá - RJ,2021,694534.307
3305802,Teresópolis - RJ,2021,5923899.314
3305901,Trajano de Moraes - RJ,2021,242013.252
3306008,Três Rios - RJ,2021,6348139.819
3306107,Valença - RJ,2021,3122592.298
3306156,Varre-Sai - RJ,2021,264148.878
3306206,Vassouras - RJ,2021,1321254.423
3306305,Volta Redonda - RJ,2021,19671203.292
3500105,Adamantina - SP,2021,1370865.929
3500204,Adolfo - SP,2021,115489.988
3500303,Aguaí - SP,2021,1314737.257
3500402,Águas da Prata - SP,2021,209003.992
3500501,Águas de Lindóia - SP,2021,585603.941
3500550,Águas de Santa Bárbara - SP,2021,217295.581
3500600,Águas de São Pedro - SP,2021,147855.135
3500709,Agudos - SP,2021,2638622.611
3500758,Alambari - SP,2021,129389.561
3500808,Alfredo Marcondes - SP,2021,120354.905
3500907,Altair - SP,2021,112274.385
3501004,Altinópolis - SP,2021,833396.279
3501103,Alto Alegre - SP,2021,113584.879
3501152,Alumínio - SP,2021,3982313.077
3501202,Álvares Florence - SP,2021,124350.991
3501301,Álvares Machado - SP,2021,709875.985
3501400,Álvaro de Carvalho - SP,2021,58586.473
3501509,Alvinlândia - SP,2021,58404.989
3501608,Americana - SP,2021,15217279.783
3501707,Américo Brasiliense - SP,2021,1230443.649
3501806,Américo de Campos - SP,2021,126802.294
3501905,Amparo - SP,2021,5152155.514
3502002,Analândia - SP,2021,208314.004
3502101,Andradina - SP,2021,2845285.223
3502200,Angatuba - SP,2021,1474152.0
3502309,Anhembi - SP,2021,169558.184
3502408,Anhumas - SP,2021,105620.787
3502507,Aparecida - SP,2021,1041067.256
3502606,Aparecida d'Oeste - SP,2021,151539.639
3502705,Apiaí - SP,2021,897712.778
3502754,Araçariguama - SP,2021,4814503.906
3502804,Araçatuba - SP,2021,9017953.471
3502903,Araçoiaba da Serra - SP,2021,1205883.673
3503000,Aramina - SP,2021,150276.697
3503109,Arandu - SP,2021,194817.975
3503158,Arapeí - SP,2021,45568.033
3503208,Araraquara - SP,2021,11953237.471
3503307,Araras - SP,2021,6942567.272
3503356,Arco-Íris - SP,2021,62095.903
3503406,Arealva - SP,2021,227079.326
3503505,Areias - SP,2021,58113.412
3503604,Areiópolis - SP,2021,163060.489
3503703,Ariranha - SP,2021,1136911.24
3503802,Artur Nogueira - SP,2021,1721737.239
3503901,Arujá - SP,2021,8293370.162
3503950,Aspásia - SP,2021,39545.858
3504008,Assis - SP,2021,4082515.789
3504107,Atibaia - SP,2021,8361032.444
3504206,Auriflama - SP,2021,358543.955
3504305,Avaí - SP,2021,376093.832
3504404,Avanhandava - SP,2021,199389.023
3504503,Avaré - SP,2021,3278921.999
3504602,Bady Bassitt - SP,2021,551848.518
3504701,Balbinos - SP,2021,65400.429
3504800,Bálsamo - SP,2021,278641.735
3504909,Bananal - SP,2021,216018.384
3505005,Barão de Antonina - SP,2021,74956.416
3505104,Barbosa - SP,2021,109124.812
3505203,Bariri - SP,2021,1623405.551
3505302,Barra Bonita - SP,2021,1515652.893
3505351,Barra do Chapéu - SP,2021,133738.024
3505401,Barra do Turvo - SP,2021,125820.885
3505500,Barretos - SP,2021,5903515.961
3505609,Barrinha - SP,2021,624816.297
3505708,Barueri - SP,2021,58027666.618
3505807,Bastos - SP,2021,1067216.916
3505906,Batatais - SP,2021,2416802.575
3506003,Bauru - SP,2021,16721368.423
3506102,Bebedouro - SP,2021,4080484.537
3506201,Bento de Abreu - SP,2021,210459.776
3506300,Bernardino de Campos - SP,2021,377950.244
3506359,Bertioga - SP,2021,2067677.07
3506409,Bilac - SP,2021,292576.746
3506508,Birigui - SP,2021,3947388.396
3506607,Biritiba Mirim - SP,2021,971015.868
3506706,Boa Esperança do Sul - SP,2021,380753.261
3506805,Bocaina - SP,2021,281963.936
3506904,Bofete - SP,2021,212434.109
3507001,Boituva - SP,2021,3393228.685
3507100,Bom Jesus dos Perdões - SP,2021,1463036.18
3507159,Bom Sucesso de Itararé - SP,2021,63856.52
3507209,Borá - SP,2021,74195.054
3507308,Boracéia - SP,2021,519153.445
3507407,Borborema - SP,2021,518182.236
3507456,Borebi - SP,2021,73943.332
3507506,Botucatu - SP,2021,5979359.062
3507605,Bragança Paulista - SP,2021,7954300.053
3507704,Braúna - SP,2021,120686.813
3507753,Brejo Alegre - SP,2021,75675.127
3507803,Brodowski - SP,2021,894830.751
3507902,Brotas - SP,2021,1123986.566
3508009,Buri - SP,2021,684130.186
3508108,Buritama - SP,2021,627565.183
3508207,Buritizal - SP,2021,244488.126
3508306,Cabrália Paulista - SP,2021,102881.808
3508405,Cabreúva - SP,2021,5961333.424
3508504,Caçapava - SP,2021,5214553.271
3508603,Cachoeira Paulista - SP,2021,673632.424
3508702,Caconde - SP,2021,574394.938
3508801,Cafelândia - SP,2021,682544.49
3508900,Caiabu - SP,2021,69806.4
3509007,Caieiras - SP,2021,4858858.148
3509106,Caiuá - SP,2021,96254.924
3509205,Cajamar - SP,2021,22713160.274
3509254,Cajati - SP,2021,1755226.467
3509304,Cajobi - SP,2021,170916.324
3509403,Cajuru - SP,2021,761749.163
3509452,Campina do Monte Alegre - SP,2021,151086.917
3509502,Campinas - SP,2021,72946910.167
3509601,Campo Limpo Paulista - SP,2021,2530950.088
3509700,Campos do Jordão - SP,2021,1449808.277
3509809,Campos Novos Paulista - SP,2021,194705.131
3509908,Cananéia - SP,2021,264410.437
3509957,Canas - SP,2021,130060.455
3510005,Cândido Mota - SP,2021,1518347.017
3510104,Cândido Rodrigues - SP,2021,107107.735
3510153,Canitar - SP,2021,164318.829
3510203,Capão Bonito - SP,2021,1269097.445
3510302,Capela do Alto - SP,2021,392353.724
3510401,Capivari - SP,2021,2990809.569
3510500,Caraguatatuba - SP,2021,4532235.511
3510609,Carapicuíba - SP,2021,6854705.734
3510708,Cardoso - SP,2021,321119.823
3510807,Casa Branca - SP,2021,1179141.595
3510906,Cássia dos Coqueiros - SP,2021,293111.124
3511003,Castilho - SP,2021,1388287.047
3511102,Catanduva - SP,2021,5218361.311
3511201,Catiguá - SP,2021,152901.809
3511300,Cedral - SP,2021,533104.147
3511409,Cerqueira César - SP,2021,956913.985
3511508,Cerquilho - SP,2021,2343905.897
3511607,Cesário Lange - SP,2021,740569.082
3511706,Charqueada - SP,2021,515122.578
3511904,Clementina - SP,2021,186410.592
3512001,Colina - SP,2021,1541673.004
3512100,Colômbia - SP,2021,373218.645
3512209,Conchal - SP,2021,859274.273
3512308,Conchas - SP,2021,432993.289
3512407,Cordeirópolis - SP,2021,4107826.495
3512506,Coroados - SP,2021,218777.214
3512605,Coronel Macedo - SP,2021,141157.631
3512704,Corumbataí - SP,2021,345025.593
3512803,Cosmópolis - SP,2021,2109639.73
3512902,Cosmorama - SP,2021,506809.049
3513009,Cotia - SP,2021,16114164.611
3513108,Cravinhos - SP,2021,1753136.873
3513207,Cristais Paulista - SP,2021,346565.911
3513306,Cruzália - SP,2021,137663.972
3513405,Cruzeiro - SP,2021,3182372.784
3513504,Cubatão - SP,2021,21946471.662
3513603,Cunha - SP,2021,326362.259
3513702,Descalvado - SP,2021,2081161.879
3513801,Diadema - SP,2021,18484355.533
3513850,Dirce Reis - SP,2021,69826.774
3513900,Divinolândia - SP,2021,491457.375
3514007,Dobrada - SP,2021,138926.575
3514106,Dois Córregos - SP,2021,835299.134
3514205,Dolcinópolis - SP,2021,58946.794
3514304,Dourado - SP,2021,802299.144
3514403,Dracena - SP,2021,1444977.941
3514502,Duartina - SP,2021,252625.675
3514601,Dumont - SP,2021,342331.605
3514700,Echaporã - SP,2021,152431.541
3514809,Eldorado - SP,2021,329349.074
3514908,Elias Fausto - SP,2021,1004655.097
3514924,Elisiário - SP,2021,76050.806
3514957,Embaúba - SP,2021,57200.22
3515004,Embu das Artes - SP,2021,14314753.758
3515103,Embu-Guaçu - SP,2021,1456125.367
3515129,Emilianópolis - SP,2021,79174.834
3515152,Engenheiro Coelho - SP,2021,661053.173
3515186,Espírito Santo do Pinhal - SP,2021,2065823.762
3515194,Espírito Santo do Turvo - SP,2021,91772.493
3515202,Estrela d'Oeste - SP,2021,753257.368
3515301,Estrela do Norte - SP,2021,62446.432
3515350,Euclides da Cunha Paulista - SP,2021,136498.422
3515400,Fartura - SP,2021,473712.304
3515509,Fernandópolis - SP,2021,2468766.33
3515608,Fernando Prestes - SP,2021,205593.634
3515657,Fernão - SP,2021,80954.108
3515707,Ferraz de Vasconcelos - SP,2021,4740673.305
3515806,Flora Rica - SP,2021,42156.144
3515905,Floreal - SP,2021,81886.09
3516002,Flórida Paulista - SP,2021,264841.457
3516101,Florínea - SP,2021,171948.578
3516200,Franca - SP,2021,11276086.013
3516309,Francisco Morato - SP,2021,1872466.812
3516408,Franco da Rocha - SP,2021,4297870.725
3516507,Gabriel Monteiro - SP,2021,93704.899
3516606,Gália - SP,2021,172719.377
3516705,Garça - SP,2021,1725227.785
3516804,Gastão Vidigal - SP,2021,85828.068
3516853,Gavião Peixoto - SP,2021,1184185.051
3516903,General Salgado - SP,2021,275099.291
3517000,Getulina - SP,2021,215987.576
3517109,Glicério - SP,2021,125314.106
3517208,Guaiçara - SP,2021,232240.952
3517307,Guaimbê - SP,2021,442961.861
3517406,Guaíra - SP,2021,2704845.256
3517505,Guapiaçu - SP,2021,896415.279
3517604,Guapiara - SP,2021,439111.528
3517703,Guará - SP,2021,618205.494
3517802,Guaraçaí - SP,2021,326571.664
3517901,Guaraci - SP,2021,375452.79
3518008,Guarani d'Oeste - SP,2021,37039.506
3518107,Guarantã - SP,2021,196318.761
3518206,Guararapes - SP,2021,1199677.625
3518305,Guararema - SP,2021,1546741.266
3518404,Guaratinguetá - SP,2021,7877882.192
3518503,Guareí - SP,2021,313680.631
3518602,Guariba - SP,2021,1135133.627
3518701,Guarujá - SP,2021,10494252.383
3518800,Guarulhos - SP,2021,77376425.117
3518859,Guatapará - SP,2021,245363.012
3518909,Guzolândia - SP,2021,93585.019
3519006,Herculândia - SP,2021,355955.455
3519055,Holambra - SP,2021,1463401.405
3519071,Hortolândia - SP,2021,18377821.724
3519105,Iacanga - SP,2021,658009.942
3519204,Iacri - SP,2021,316795.432
3519253,Iaras - SP,2021,168922.26
3519303,Ibaté - SP,2021,1159253.485
3519402,Ibirá - SP,2021,318126.274
3519501,Ibirarema - SP,2021,244614.399
3519600,Ibitinga - SP,2021,1965222.526
3519709,Ibiúna - SP,2021,2370585.551
3519808,Icém - SP,2021,209289.094
3519907,Iepê - SP,2021,434355.825
3520004,Igaraçu do Tietê - SP,2021,381184.503
3520103,Igarapava - SP,2021,1299637.242
3520202,Igaratá - SP,2021,240165.471
3520301,Iguape - SP,2021,1588620.44
3520400,Ilhabela - SP,2021,13956618.262
3520426,Ilha Comprida - SP,2021,1363561.107
3520442,Ilha Solteira - SP,2021,706074.949
3520509,Indaiatuba - SP,2021,22817116.886
3520608,Indiana - SP,2021,86968.231
3520707,Indiaporã - SP,2021,111102.983
3520806,Inúbia Paulista - SP,2021,136680.861
3520905,Ipaussu - SP,2021,499098.585
3521002,Iperó - SP,2021,969693.824
3521101,Ipeúna - SP,2021,947911.795
3521150,Ipiguá - SP,2021,124258.756
3521200,Iporanga - SP,2021,63459.365
3521309,Ipuã - SP,2021,442715.064
3521408,Iracemápolis - SP,2021,2127925.258
3521507,Irapuã - SP,2021,186223.417
3521606,Irapuru - SP,2021,109595.224
3521705,Itaberá - SP,2021,1016119.036
3521804,Itaí - SP,2021,924896.722
3521903,Itajobi - SP,2021,935219.794
3522000,Itaju - SP,2021,232256.5
3522109,Itanhaém - SP,2021,2369274.752
3522158,Itaoca - SP,2021,53345.253
3522208,Itapecerica da Serra - SP,2021,4909298.748
3522307,Itapetininga - SP,2021,6359722.596
3522406,Itapeva - SP,2021,3788992.478
3522505,Itapevi - SP,2021,12854995.018
3522604,Itapira - SP,2021,4756331.426
3522653,Itapirapuã Paulista - SP,2021,52590.208
3522703,Itápolis - SP,2021,1630819.908
3522802,Itaporanga - SP,2021,305514.254
3522901,Itapuí - SP,2021,1003728.987
3523008,Itapura - SP,2021,104627.589
3523107,Itaquaquecetuba - SP,2021,9519617.706
3523206,Itararé - SP,2021,1182424.012
3523305,Itariri - SP,2021,438980.463
3523404,Itatiba - SP,2021,8245497.584
3523503,Itatinga - SP,2021,396659.517
3523602,Itirapina - SP,2021,1273183.85
3523701,Itirapuã - SP,2021,161834.767
3523800,Itobi - SP,2021,198366.051
3523909,Itu - SP,2021,10540812.918
3524006,Itupeva - SP,2021,8423278.988
3524105,Ituverava - SP,2021,1907193.117
3524204,Jaborandi - SP,2021,153277.993
3524303,Jaboticabal - SP,2021,3601183.19
3524402,Jacareí - SP,2021,16080493.543
3524501,Jaci - SP,2021,676808.092
3524600,Jacupiranga - SP,2021,531089.163
3524709,Jaguariúna - SP,2021,13981301.517
3524808,Jales - SP,2021,1982125.374
3524907,Jambeiro - SP,2021,352904.037
3525003,Jandira - SP,2021,4908360.238
3525102,Jardinópolis - SP,2021,1580760.481
3525201,Jarinu - SP,2021,2997399.556
3525300,Jaú - SP,2021,5582394.761
3525409,Jeriquara - SP,2021,168937.393
3525508,Joanópolis - SP,2021,261557.616
3525607,João Ramalho - SP,2021,148675.33
3525706,José Bonifácio - SP,2021,1381751.014
3525805,Júlio Mesquita - SP,2021,58842.947
3525854,Jumirim - SP,2021,213999.554
3525904,Jundiaí - SP,2021,57670892.685
3526001,Junqueirópolis - SP,2021,807879.163
3526100,Juquiá - SP,2021,366459.396
3526209,Juquitiba - SP,2021,573997.22
3526308,Lagoinha - SP,2021,73967.039
3526407,Laranjal Paulista - SP,2021,1411101.003
3526506,Lavínia - SP,2021,184895.988
3526605,Lavrinhas - SP,2021,133317.098
3526704,Leme - SP,2021,4101866.544
3526803,Lençóis Paulista - SP,2021,4924228.119
3526902,Limeira - SP,2021,16060738.811
3527009,Lindóia - SP,2021,246178.779
3527108,Lins - SP,2021,6763890.055
3527207,Lorena - SP,2021,3876663.467
3527256,Lourdes - SP,2021,43489.176
3527306,Louveira - SP,2021,19677150.59
3527405,Lucélia - SP,2021,584271.282
3527504,Lucianópolis - SP,2021,70465.375
3527603,Luís Antônio - SP,2021,1556606.521
3527702,Luiziânia - SP,2021,93808.712
3527801,Lupércio - SP,2021,98336.886
3527900,Lutécia - SP,2021,101173.117
3528007,Macatuba - SP,2021,643782.915
3528106,Macaubal - SP,2021,196951.791
3528205,Macedônia - SP,2021,90930.779
3528304,Magda - SP,2021,104128.024
3528403,Mairinque - SP,2021,2695115.819
3528502,Mairiporã - SP,2021,2288091.621
3528601,Manduri - SP,2021,291908.192
3528700,Marabá Paulista - SP,2021,157010.99
3528809,Maracaí - SP,2021,517397.816
3528858,Marapoama - SP,2021,119694.406
3528908,Mariápolis - SP,2021,76481.673
3529005,Marília - SP,2021,9756006.261
3529104,Marinópolis - SP,2021,40066.938
3529203,Martinópolis - SP,2021,754950.447
3529302,Matão - SP,2021,5356571.323
3529401,Mauá - SP,2021,20776212.745
3529500,Mendonça - SP,2021,374784.785
3529609,Meridiano - SP,2021,393842.471
3529658,Mesópolis - SP,2021,81615.128
3529708,Miguelópolis - SP,2021,1016136.928
3529807,Mineiros do Tietê - SP,2021,226257.409
3529906,Miracatu - SP,2021,456953.057
3530003,Mira Estrela - SP,2021,70361.627
3530102,Mirandópolis - SP,2021,738742.24
3530201,Mirante do Paranapanema - SP,2021,606917.474
3530300,Mirassol - SP,2021,2660334.032
3530409,Mirassolândia - SP,2021,213294.971
3530508,Mococa - SP,2021,3043691.898
3530607,Mogi das Cruzes - SP,2021,19604517.461
3530706,Mogi Guaçu - SP,2021,6865386.209
3530805,Mogi Mirim - SP,2021,6313563.842
3530904,Mombuca - SP,2021,124517.473
3531001,Monções - SP,2021,58262.056
3531100,Mongaguá - SP,2021,1254605.285
3531209,Monte Alegre do Sul - SP,2021,252217.893
3531308,Monte Alto - SP,2021,2435240.075
3531407,Monte Aprazível - SP,2021,766600.054
3531506,Monte Azul Paulista - SP,2021,639162.497
3531605,Monte Castelo - SP,2021,128087.826
3531704,Monteiro Lobato - SP,2021,83030.469
3531803,Monte Mor - SP,2021,4317763.585
3531902,Morro Agudo - SP,2021,1225918.089
3532009,Morungaba - SP,2021,633323.989
3532058,Motuca - SP,2021,120695.871
3532108,Murutinga do Sul - SP,2021,88027.071
3532157,Nantes - SP,2021,142300.887
3532207,Narandiba - SP,2021,639075.516
3532306,Natividade da Serra - SP,2021,93391.138
3532405,Nazaré Paulista - SP,2021,465370.933
3532504,Neves Paulista - SP,2021,276247.695
3532603,Nhandeara - SP,2021,367776.641
3532702,Nipoã - SP,2021,95891.822
3532801,Nova Aliança - SP,2021,325932.69
3532827,Nova Campina - SP,2021,221079.28
3532843,Nova Canaã Paulista - SP,2021,46304.606
3532868,Nova Castilho - SP,2021,60664.975
3532900,Nova Europa - SP,2021,377460.822
3533007,Nova Granada - SP,2021,512828.707
3533106,Nova Guataporanga - SP,2021,36774.792
3533205,Nova Independência - SP,2021,213154.675
3533254,Novais - SP,2021,78660.446
3533304,Nova Luzitânia - SP,2021,60213.767
3533403,Nova Odessa - SP,2021,4020494.254
3533502,Novo Horizonte - SP,2021,1585955.121
3533601,Nuporanga - SP,2021,868091.613
3533700,Ocauçu - SP,2021,141366.238
3533809,Óleo - SP,2021,128271.549
3533908,Olímpia - SP,2021,2551144.674
3534005,Onda Verde - SP,2021,205635.802
3534104,Oriente - SP,2021,129763.028
3534203,Orindiúva - SP,2021,640841.175
3534302,Orlândia - SP,2021,2579406.068
3534401,Osasco - SP,2021,86111259.991
3534500,Oscar Bressane - SP,2021,112881.755
3534609,Osvaldo Cruz - SP,2021,1087489.589
3534708,Ourinhos - SP,2021,3961570.958
3534757,Ouroeste - SP,2021,548740.254
3534807,Ouro Verde - SP,2021,134985.78
3534906,Pacaembu - SP,2021,217694.932
3535002,Palestina - SP,2021,420419.963
3535101,Palmares Paulista - SP,2021,136418.658
3535200,Palmeira d'Oeste - SP,2021,215050.397
3535309,Palmital - SP,2021,900626.568
3535408,Panorama - SP,2021,317825.589
3535507,Paraguaçu Paulista - SP,2021,1801748.006
3535606,Paraibuna - SP,2021,352397.922
3535705,Paraíso - SP,2021,275312.652
3535804,Paranapanema - SP,2021,945145.306
3535903,Paranapuã - SP,2021,133064.949
3536000,Parapuã - SP,2021,741785.799
3536109,Pardinho - SP,2021,368270.938
3536208,Pariquera-Açu - SP,2021,586023.644
3536257,Parisi - SP,2021,53619.89
3536307,Patrocínio Paulista - SP,2021,1360808.588
3536406,Paulicéia - SP,2021,200144.75
3536505,Paulínia - SP,2021,52389436.509
3536570,Paulistânia - SP,2021,48636.69
3536604,Paulo de Faria - SP,2021,269674.996
3536703,Pederneiras - SP,2021,3066260.985
3536802,Pedra Bela - SP,2021,118076.036
3536901,Pedranópolis - SP,2021,79886.711
3537008,Pedregulho - SP,2021,1731363.803
3537107,Pedreira - SP,2021,1502007.81
3537156,Pedrinhas Paulista - SP,2021,176652.401
3537206,Pedro de Toledo - SP,2021,178608.884
3537305,Penápolis - SP,2021,2082458.291
3537404,Pereira Barreto - SP,2021,1087485.494
3537503,Pereiras - SP,2021,317964.199
