municipality_code,municipality_name,period,active_companies,avg_monthly_salary_brl,employed_salaried,employed_total,local_units,wages_brl_thousand
3203163,Laranja da Terra - ES,2024,311.0,2633.43,1053.0,1365.0,319.0,38919.658
3203205,Linhares - ES,2024,8574.0,3000.41,51949.0,62704.0,8995.0,2016153.731
3203304,Mantenópolis - ES,2024,464.0,2522.54,1166.0,1683.0,470.0,37878.889
3203320,Marataízes - ES,2024,1666.0,3013.79,8425.0,10294.0,1737.0,327416.729
3203346,Marechal Floriano - ES,2024,850.0,2360.18,3684.0,4798.0,863.0,121687.621
3203353,Marilândia - ES,2024,576.0,2364.16,2058.0,2772.0,587.0,68725.675
3203403,Mimoso do Sul - ES,2024,930.0,2485.76,3351.0,4487.0,958.0,107198.128
3203502,Montanha - ES,2024,804.0,2482.36,3298.0,4191.0,860.0,107908.675
3203601,Mucurici - ES,2024,178.0,2246.13,696.0,855.0,193.0,22356.135
3203700,Muniz Freire - ES,2024,664.0,3071.22,1913.0,2598.0,712.0,83202.209
3203809,Muqui - ES,2024,524.0,2508.26,1336.0,1931.0,538.0,44716.399
3203908,Nova Venécia - ES,2024,2025.0,2682.27,9781.0,12216.0,2103.0,362959.783
3204005,Pancas - ES,2024,638.0,2386.02,1626.0,2413.0,653.0,53118.075
3204054,Pedro Canário - ES,2024,892.0,2393.88,3969.0,4842.0,904.0,126988.038
3204104,Pinheiros - ES,2024,843.0,2967.58,3433.0,4428.0,896.0,141009.752
3204203,Piúma - ES,2024,1037.0,2822.5,3816.0,4971.0,1079.0,138089.056
3204252,Ponto Belo - ES,2024,273.0,1904.47,848.0,1064.0,301.0,24887.838
3204302,Presidente Kennedy - ES,2024,522.0,3249.84,2725.0,3275.0,547.0,113787.962
3204351,Rio Bananal - ES,2024,635.0,2591.38,2485.0,3282.0,654.0,94786.974
3204401,Rio Novo do Sul - ES,2024,488.0,2730.32,1701.0,2257.0,498.0,63261.853
3204500,Santa Leopoldina - ES,2024,309.0,2503.92,1085.0,1448.0,313.0,38923.173
3204559,Santa Maria de Jetibá - ES,2024,1697.0,2582.73,7684.0,9897.0,1795.0,262086.524
3204609,Santa Teresa - ES,2024,1206.0,2913.4,4612.0,6176.0,1252.0,179965.129
3204658,São Domingos do Norte - ES,2024,320.0,3175.92,1544.0,1893.0,331.0,72324.922
3204708,São Gabriel da Palha - ES,2024,1655.0,2514.39,6778.0,8751.0,1702.0,230266.736
3204807,São José do Calçado - ES,2024,412.0,3254.56,1671.0,2071.0,417.0,73566.99
3204906,São Mateus - ES,2024,4850.0,2940.49,24300.0,30374.0,5034.0,983080.452
3204955,São Roque do Canaã - ES,2024,423.0,2219.36,2046.0,2577.0,432.0,62214.939
3205002,Serra - ES,2024,24137.0,3393.2,161670.0,190430.0,25857.0,7239505.636
3205010,Sooretama - ES,2024,693.0,2547.94,4600.0,5356.0,713.0,172798.957
3205036,Vargem Alta - ES,2024,900.0,2774.97,3844.0,4996.0,924.0,135535.089
3205069,Venda Nova do Imigrante - ES,2024,1340.0,2859.51,5800.0,7696.0,1369.0,213870.327
3205101,Viana - ES,2024,2625.0,2804.09,21906.0,24715.0,2754.0,801188.418
3205150,Vila Pavão - ES,2024,336.0,2633.85,915.0,1288.0,348.0,33085.165
3205176,Vila Valério - ES,2024,540.0,2499.38,2073.0,2705.0,558.0,71596.111
3205200,Vila Velha - ES,2024,30582.0,2856.81,120642.0,160045.0,32079.0,4462068.841
3205309,Vitória - ES,2024,40063.0,5375.96,222607.0,276540.0,41791.0,16343962.142
3300100,Angra dos Reis - RJ,2024,6033.0,4472.37,43954.0,51455.0,6423.0,2572326.6
3300159,Aperibé - RJ,2024,429.0,2451.4,2229.0,2711.0,434.0,71639.859
3300209,Araruama - RJ,2024,5100.0,2348.15,29174.0,35588.0,5259.0,890632.672
3300225,Areal - RJ,2024,644.0,3385.82,3401.0,4229.0,672.0,141938.907
3300233,Armação dos Búzios - RJ,2024,3344.0,2431.67,17692.0,21674.0,3499.0,549591.262
3300258,Arraial do Cabo - RJ,2024,1484.0,2348.83,8877.0,10491.0,1538.0,270528.702
3300308,Barra do Piraí - RJ,2024,3244.0,2327.44,17773.0,21893.0,3407.0,549574.899
3300407,Barra Mansa - RJ,2024,7021.0,2637.56,33771.0,42665.0,7388.0,1168148.672
3300456,Belford Roxo - RJ,2024,6709.0,1742.2,45379.0,53788.0,7023.0,1139730.784
3300506,Bom Jardim - RJ,2024,1124.0,2613.93,5369.0,6720.0,1155.0,182133.93
3300605,Bom Jesus do Itabapoana - RJ,2024,1505.0,2570.23,6546.0,8369.0,1568.0,215174.653
3300704,Cabo Frio - RJ,2024,11831.0,2474.14,52743.0,66260.0,12387.0,1724063.601
3300803,Cachoeiras de Macacu - RJ,2024,1642.0,2957.51,8024.0,10115.0,1752.0,294441.432
3300902,Cambuci - RJ,2024,407.0,2718.98,1982.0,2423.0,421.0,69615.159
3300936,Carapebus - RJ,2024,348.0,2517.8,3297.0,3652.0,353.0,111260.257
3300951,Comendador Levy Gasparian - RJ,2024,571.0,2623.16,2989.0,3741.0,583.0,101128.965
3301009,Campos dos Goytacazes - RJ,2024,16788.0,3051.44,93379.0,114477.0,18177.0,3741793.706
3301108,Cantagalo - RJ,2024,774.0,3156.44,3804.0,4734.0,796.0,154835.831
3301157,Cardoso Moreira - RJ,2024,440.0,2511.12,2007.0,2495.0,445.0,66432.096
3301207,Carmo - RJ,2024,672.0,2387.58,5269.0,6094.0,696.0,121827.892
3301306,Casimiro de Abreu - RJ,2024,1637.0,2904.42,7855.0,9779.0,1697.0,295853.954
3301405,Conceição de Macabu - RJ,2024,616.0,2343.37,2763.0,3443.0,641.0,85293.133
3301504,Cordeiro - RJ,2024,1059.0,2342.24,4329.0,5604.0,1092.0,136720.893
3301603,Duas Barras - RJ,2024,394.0,2231.72,1193.0,1647.0,420.0,34182.915
3301702,Duque de Caxias - RJ,2024,25485.0,3183.0,168978.0,201190.0,27157.0,7035964.717
3301801,Engenheiro Paulo de Frontin - RJ,2024,393.0,2637.63,2187.0,2634.0,403.0,75657.079
3301850,Guapimirim - RJ,2024,1933.0,2801.61,10890.0,13422.0,1977.0,395977.756
3301876,Iguaba Grande - RJ,2024,775.0,2613.34,5104.0,5947.0,782.0,185137.076
3301900,Itaboraí - RJ,2024,5893.0,2655.5,35978.0,43022.0,6175.0,1230481.262
3302007,Itaguaí - RJ,2024,3380.0,3819.45,33299.0,37385.0,3600.0,1616986.494
3302056,Italva - RJ,2024,481.0,2491.43,2446.0,2954.0,494.0,80047.246
3302106,Itaocara - RJ,2024,976.0,2347.08,4133.0,5354.0,1018.0,126717.327
3302205,Itaperuna - RJ,2024,4748.0,2543.23,27609.0,33754.0,4981.0,940877.505
3302254,Itatiaia - RJ,2024,1494.0,3572.23,10841.0,12662.0,1550.0,512571.463
3302270,Japeri - RJ,2024,1454.0,2721.93,11194.0,12889.0,1495.0,339868.085
3302304,Laje do Muriaé - RJ,2024,193.0,2472.9,1447.0,1623.0,199.0,44968.279
3302403,Macaé - RJ,2024,11337.0,7939.45,146861.0,160446.0,12083.0,15062832.38
3302452,Macuco - RJ,2024,316.0,2288.93,2139.0,2461.0,322.0,75627.339
3302502,Magé - RJ,2024,5647.0,2209.61,33999.0,41177.0,5916.0,964298.845
3302601,Mangaratiba - RJ,2024,1525.0,3035.64,10097.0,11786.0,1597.0,455965.933
3302700,Maricá - RJ,2024,6108.0,3590.37,36122.0,43759.0,6324.0,1661022.026
3302809,Mendes - RJ,2024,589.0,2351.39,2970.0,3650.0,614.0,94579.166
3302858,Mesquita - RJ,2024,3095.0,2362.23,17888.0,21758.0,3167.0,586040.724
3302908,Miguel Pereira - RJ,2024,1632.0,2565.49,5302.0,7527.0,1675.0,170943.179
3303005,Miracema - RJ,2024,934.0,2735.08,3812.0,5047.0,970.0,145461.447
3303104,Natividade - RJ,2024,569.0,2706.46,2315.0,2925.0,577.0,83314.544
3303203,Nilópolis - RJ,2024,4377.0,2052.35,16691.0,22202.0,4512.0,454509.134
3303302,Niterói - RJ,2024,42687.0,3755.71,188491.0,246183.0,44706.0,9145732.564
3303401,Nova Friburgo - RJ,2024,10938.0,2405.58,53078.0,67527.0,11531.0,1681333.38
3303500,Nova Iguaçu - RJ,2024,19298.0,2495.9,96368.0,120959.0,20401.0,3164620.25
3303609,Paracambi - RJ,2024,1367.0,2407.74,8820.0,10447.0,1416.0,262965.032
3303708,Paraíba do Sul - RJ,2024,1591.0,2515.39,8052.0,10061.0,1668.0,270997.462
3303807,Paraty - RJ,2024,2221.0,3130.39,10258.0,12936.0,2324.0,407543.481
3303856,Paty do Alferes - RJ,2024,869.0,2672.37,4403.0,5470.0,901.0,154832.761
3303906,Petrópolis - RJ,2024,16065.0,3113.46,72892.0,95929.0,17095.0,2956024.814
3303955,Pinheiral - RJ,2024,767.0,2447.16,4366.0,5266.0,805.0,140907.273
3304003,Piraí - RJ,2024,844.0,3123.22,9360.0,10330.0,890.0,394823.919
3304102,Porciúncula - RJ,2024,586.0,2868.7,2346.0,2981.0,604.0,85507.577
3304110,Porto Real - RJ,2024,804.0,4118.84,7734.0,8600.0,836.0,410959.201
3304128,Quatis - RJ,2024,426.0,2261.86,2611.0,3113.0,432.0,75044.643
3304144,Queimados - RJ,2024,2648.0,2639.28,19087.0,22228.0,2765.0,657261.371
3304151,Quissamã - RJ,2024,579.0,4266.94,3717.0,4328.0,589.0,205125.872
3304201,Resende - RJ,2024,5977.0,3784.39,42138.0,49593.0,6290.0,2094533.949
3304300,Rio Bonito - RJ,2024,4040.0,2346.27,15373.0,21158.0,4113.0,492425.368
3304409,Rio Claro - RJ,2024,457.0,3427.42,2488.0,3013.0,477.0,109663.842
3304508,Rio das Flores - RJ,2024,418.0,2843.5,2922.0,3502.0,425.0,108092.769
3304524,Rio das Ostras - RJ,2024,6753.0,5010.98,35619.0,43587.0,6995.0,2323700.476
3304557,Rio de Janeiro - RJ,2024,402837.0,5310.53,2451749.0,2997653.0,429403.0,168030726.666
3304607,Santa Maria Madalena - RJ,2024,355.0,3023.57,1397.0,1792.0,364.0,55472.799
3304706,Santo Antônio de Pádua - RJ,2024,1923.0,2389.93,9077.0,11619.0,2031.0,287296.04
3304755,São Francisco de Itabapoana - RJ,2024,1215.0,2497.53,3943.0,5266.0,1257.0,136095.955
3304805,São Fidélis - RJ,2024,1112.0,2238.43,5690.0,7017.0,1158.0,173345.833
3304904,São Gonçalo - RJ,2024,22213.0,2483.8,105371.0,133603.0,23410.0,3454807.931
3305000,São João da Barra - RJ,2024,1407.0,6908.8,18382.0,19877.0,1539.0,1567104.336
3305109,São João de Meriti - RJ,2024,9209.0,2179.91,60793.0,72323.0,9679.0,1761477.618
3305133,São José de Ubá - RJ,2024,229.0,2482.15,1103.0,1327.0,235.0,37902.216
3305158,São José do Vale do Rio Preto - RJ,2024,845.0,2492.25,4171.0,5257.0,857.0,132623.611
3305208,São Pedro da Aldeia - RJ,2024,3480.0,2896.04,17980.0,22083.0,3622.0,661605.967
3305307,São Sebastião do Alto - RJ,2024,199.0,3278.37,1313.0,1541.0,204.0,54999.208
3305406,Sapucaia - RJ,2024,812.0,2829.38,4165.0,5189.0,855.0,154638.889
3305505,Saquarema - RJ,2024,5469.0,2799.78,20726.0,28327.0,5578.0,743710.653
3305554,Seropédica - RJ,2024,1801.0,4060.59,18259.0,20441.0,1905.0,1084599.389
3305604,Silva Jardim - RJ,2024,663.0,2959.14,4494.0,5262.0,696.0,175594.913
3305703,Sumidouro - RJ,2024,350.0,3172.08,2167.0,2559.0,366.0,90368.084
3305752,Tanguá - RJ,2024,861.0,2588.37,5014.0,5995.0,883.0,162472.573
3305802,Teresópolis - RJ,2024,8836.0,2804.01,38012.0,49830.0,9248.0,1385196.262
3305901,Trajano de Moraes - RJ,2024,310.0,2716.73,1419.0,1736.0,330.0,52285.743
3306008,Três Rios - RJ,2024,4169.0,2696.07,22203.0,27586.0,4363.0,790231.046
3306107,Valença - RJ,2024,2279.0,2788.31,12221.0,15066.0,2421.0,441532.859
3306156,Varre-Sai - RJ,2024,305.0,3102.88,1194.0,1509.0,312.0,46640.544
3306206,Vassouras - RJ,2024,1510.0,3086.55,9276.0,11179.0,1565.0,378733.362
3306305,Volta Redonda - RJ,2024,12043.0,2741.28,81401.0,97297.0,12859.0,2944823.821
3500105,Adamantina - SP,2024,3714.0,3314.25,13642.0,17997.0,4112.0,592471.605
3500204,Adolfo - SP,2024,491.0,2360.77,868.0,1353.0,540.0,26578.788
3500303,Aguaí - SP,2024,2508.0,3095.82,7343.0,9941.0,2995.0,300105.953
3500402,Águas da Prata - SP,2024,879.0,3185.03,956.0,1814.0,979.0,40614.506
3500501,Águas de Lindóia - SP,2024,1764.0,2667.72,5617.0,7680.0,1814.0,206706.31
3500550,Águas de Santa Bárbara - SP,2024,991.0,3116.11,1283.0,2230.0,1215.0,51453.794
3500600,Águas de São Pedro - SP,2024,356.0,3181.08,1353.0,1741.0,365.0,55492.932
3500709,Agudos - SP,2024,2439.0,3353.78,13076.0,15753.0,2583.0,461342.354
3500758,Alambari - SP,2024,573.0,2585.31,913.0,1507.0,597.0,33195.586
3500808,Alfredo Marcondes - SP,2024,856.0,2928.69,1595.0,2420.0,971.0,53103.744
3500907,Altair - SP,2024,454.0,3435.21,787.0,1118.0,575.0,35681.988
3501004,Altinópolis - SP,2024,1953.0,2795.26,2657.0,4794.0,2336.0,96429.318
3501103,Alto Alegre - SP,2024,1361.0,3469.37,465.0,1694.0,1962.0,23510.212
3501152,Alumínio - SP,2024,517.0,4686.5,7901.0,8445.0,531.0,472692.177
3501202,Álvares Florence - SP,2024,1723.0,3003.42,443.0,2043.0,2018.0,17174.109
3501301,Álvares Machado - SP,2024,3154.0,3439.68,3475.0,6831.0,3428.0,164446.758
3501400,Álvaro de Carvalho - SP,2024,270.0,4103.33,884.0,1108.0,301.0,48117.284
3501509,Alvinlândia - SP,2024,292.0,3317.85,280.0,530.0,318.0,11968.71
3501608,Americana - SP,2024,20320.0,3740.1,83929.0,111968.0,21072.0,4097855.599
3501707,Américo Brasiliense - SP,2024,1310.0,3205.57,10919.0,12418.0,1354.0,475238.419
3501806,Américo de Campos - SP,2024,1128.0,3135.4,534.0,1582.0,1290.0,22975.684
3501905,Amparo - SP,2024,4880.0,3605.26,24556.0,31171.0,5153.0,1176732.559
3502002,Analândia - SP,2024,606.0,3477.8,1123.0,1723.0,699.0,49942.307
3502101,Andradina - SP,2024,5455.0,3233.6,20639.0,26735.0,6048.0,866177.213
3502200,Angatuba - SP,2024,3231.0,3606.52,4397.0,7692.0,3421.0,203900.885
3502309,Anhembi - SP,2024,961.0,2805.14,793.0,1671.0,1180.0,31203.904
3502408,Anhumas - SP,2024,969.0,2765.28,430.0,1322.0,1140.0,15356.56
3502507,Aparecida - SP,2024,2348.0,2704.07,11740.0,14394.0,2470.0,412806.433
3502606,Aparecida d'Oeste - SP,2024,1194.0,2840.43,808.0,1889.0,1421.0,30578.474
3502705,Apiaí - SP,2024,3108.0,3146.67,5872.0,8962.0,3252.0,252411.454
3502754,Araçariguama - SP,2024,1409.0,4088.56,11192.0,12777.0,1464.0,605593.135
3502804,Araçatuba - SP,2024,17425.0,3321.19,61286.0,82720.0,18743.0,2639421.385
3502903,Araçoiaba da Serra - SP,2024,2590.0,3191.3,7495.0,10527.0,2657.0,317049.491
3503000,Aramina - SP,2024,678.0,2771.44,772.0,1382.0,976.0,29467.846
3503109,Arandu - SP,2024,804.0,3063.07,764.0,1524.0,885.0,29671.441
3503158,Arapeí - SP,2024,185.0,2873.92,324.0,478.0,194.0,13002.739
3503208,Araraquara - SP,2024,17325.0,3739.44,83174.0,105806.0,18296.0,4038244.862
3503307,Araras - SP,2024,8486.0,3668.88,38623.0,49243.0,9581.0,1888772.651
3503356,Arco-Íris - SP,2024,826.0,2877.47,271.0,950.0,1076.0,9888.952
3503406,Arealva - SP,2024,2121.0,2579.76,1213.0,3273.0,2461.0,42218.195
3503505,Areias - SP,2024,271.0,2265.88,880.0,1111.0,285.0,24801.492
3503604,Areiópolis - SP,2024,497.0,2879.03,1388.0,1849.0,553.0,52257.244
3503703,Ariranha - SP,2024,689.0,4109.84,2558.0,3244.0,817.0,143107.728
3503802,Artur Nogueira - SP,2024,3979.0,3457.68,10723.0,15217.0,4666.0,488242.346
3503901,Arujá - SP,2024,5142.0,3732.18,32575.0,39069.0,5277.0,1570229.323
3503950,Aspásia - SP,2024,566.0,3252.95,235.0,741.0,672.0,9888.274
3504008,Assis - SP,2024,8907.0,3520.0,28370.0,39042.0,9489.0,1306901.058
3504107,Atibaia - SP,2024,14840.0,3714.81,49082.0,67901.0,15383.0,2330891.685
3504206,Auriflama - SP,2024,2592.0,2498.59,2708.0,5336.0,2919.0,90291.387
3504305,Avaí - SP,2024,852.0,3257.99,566.0,1312.0,964.0,26621.487
3504404,Avanhandava - SP,2024,1008.0,3972.41,2339.0,3254.0,1301.0,134726.65
3504503,Avaré - SP,2024,6618.0,3202.95,24978.0,32902.0,7070.0,1057953.359
3504602,Bady Bassitt - SP,2024,2515.0,3028.0,5697.0,8730.0,2628.0,218257.989
3504701,Balbinos - SP,2024,211.0,4685.94,583.0,741.0,240.0,36225.625
3504800,Bálsamo - SP,2024,1590.0,3383.07,1848.0,3458.0,1717.0,82011.192
3504909,Bananal - SP,2024,844.0,2614.15,1616.0,2444.0,901.0,55970.498
3505005,Barão de Antonina - SP,2024,570.0,2598.82,547.0,1061.0,602.0,18717.724
3505104,Barbosa - SP,2024,747.0,2817.0,700.0,1354.0,922.0,26599.676
3505203,Bariri - SP,2024,3113.0,3023.38,8782.0,12367.0,3729.0,353579.022
3505302,Barra Bonita - SP,2024,2362.0,3440.34,13275.0,16270.0,2623.0,604808.567
3505351,Barra do Chapéu - SP,2024,1424.0,2936.56,416.0,1792.0,1471.0,16552.79
3505401,Barra do Turvo - SP,2024,1179.0,3137.5,805.0,1967.0,1186.0,32321.651
3505500,Barretos - SP,2024,10392.0,3692.33,37365.0,49808.0,11768.0,1830778.522
3505609,Barrinha - SP,2024,1579.0,3268.08,5678.0,7405.0,1640.0,245832.639
3505708,Barueri - SP,2024,41015.0,5485.76,382619.0,439018.0,42514.0,26607178.701
3505807,Bastos - SP,2024,1524.0,2967.04,4501.0,6189.0,1670.0,176619.196
3505906,Batatais - SP,2024,5022.0,3755.9,16620.0,22588.0,5825.0,831102.1
3506003,Bauru - SP,2024,25549.0,3522.78,154392.0,187541.0,26969.0,6838909.959
3506102,Bebedouro - SP,2024,6477.0,3365.92,28551.0,36342.0,7405.0,1314043.407
3506201,Bento de Abreu - SP,2024,330.0,3979.89,1001.0,1242.0,427.0,55987.385
3506300,Bernardino de Campos - SP,2024,1202.0,3482.9,2762.0,3994.0,1443.0,136164.429
3506359,Bertioga - SP,2024,4466.0,4016.16,15977.0,21422.0,4571.0,807155.163
3506409,Bilac - SP,2024,1265.0,2811.27,1736.0,3041.0,1697.0,65605.828
3506508,Birigui - SP,2024,9296.0,2884.88,33899.0,45157.0,10072.0,1322198.795
3506607,Biritiba Mirim - SP,2024,1409.0,2871.81,3297.0,4800.0,1449.0,124203.651
3506706,Boa Esperança do Sul - SP,2024,1105.0,2612.76,3049.0,4122.0,1363.0,106726.443
3506805,Bocaina - SP,2024,1129.0,3301.63,3391.0,4565.0,1280.0,150188.078
3506904,Bofete - SP,2024,2009.0,3167.8,1480.0,3452.0,2235.0,61020.486
3507001,Boituva - SP,2024,5224.0,3816.03,24848.0,31387.0,5514.0,1216814.121
3507100,Bom Jesus dos Perdões - SP,2024,1389.0,3361.02,6897.0,8551.0,1408.0,293855.122
3507159,Bom Sucesso de Itararé - SP,2024,370.0,2840.96,640.0,966.0,395.0,25840.544
3507209,Borá - SP,2024,211.0,3302.36,1149.0,1306.0,230.0,55053.366
3507308,Boracéia - SP,2024,493.0,3337.88,1678.0,2190.0,587.0,72336.946
3507407,Borborema - SP,2024,2455.0,2686.37,2705.0,5140.0,3310.0,102705.655
3507456,Borebi - SP,2024,284.0,2870.55,708.0,953.0,319.0,26404.89
3507506,Botucatu - SP,2024,10059.0,3924.67,50724.0,63068.0,10690.0,2543080.611
3507605,Bragança Paulista - SP,2024,13796.0,3716.97,54606.0,72148.0,14281.0,2627601.511
3507704,Braúna - SP,2024,785.0,3022.66,482.0,1173.0,1028.0,19038.601
3507753,Brejo Alegre - SP,2024,396.0,2932.95,441.0,799.0,452.0,16971.286
3507803,Brodowski - SP,2024,2179.0,2855.45,5797.0,8308.0,2390.0,214120.854
3507902,Brotas - SP,2024,2363.0,3509.06,6703.0,9420.0,2880.0,309232.46
3508009,Buri - SP,2024,2474.0,2778.87,4283.0,6741.0,2694.0,157577.439
3508108,Buritama - SP,2024,2411.0,3035.07,3005.0,5393.0,2807.0,128625.981
3508207,Buritizal - SP,2024,1035.0,4477.67,1732.0,2730.0,1328.0,112542.662
3508306,Cabrália Paulista - SP,2024,512.0,3038.6,931.0,1376.0,554.0,37697.311
3508405,Cabreúva - SP,2024,2565.0,4092.08,20121.0,23212.0,2668.0,1041294.36
3508504,Caçapava - SP,2024,4218.0,4066.41,21278.0,26417.0,4369.0,1134531.974
3508603,Cachoeira Paulista - SP,2024,1490.0,3204.89,5096.0,6642.0,1576.0,214812.924
3508702,Caconde - SP,2024,4027.0,2740.01,1876.0,5980.0,4438.0,68247.447
3508801,Cafelândia - SP,2024,1846.0,3066.35,4269.0,6135.0,2251.0,172731.086
3508900,Caiabu - SP,2024,704.0,2410.0,379.0,1022.0,800.0,12225.255
3509007,Caieiras - SP,2024,4287.0,3701.64,28381.0,33735.0,4429.0,1377543.756
3509106,Caiuá - SP,2024,1387.0,4836.99,890.0,2161.0,1518.0,54605.795
3509205,Cajamar - SP,2024,6023.0,4177.67,61087.0,67166.0,6332.0,3268615.963
3509254,Cajati - SP,2024,1431.0,3431.92,6655.0,8132.0,1473.0,298646.428
3509304,Cajobi - SP,2024,895.0,2700.3,1491.0,2365.0,1156.0,57620.99
3509403,Cajuru - SP,2024,2579.0,3084.4,5572.0,8411.0,2878.0,219870.702
3509452,Campina do Monte Alegre - SP,2024,693.0,3542.2,731.0,1442.0,725.0,32514.921
3509502,Campinas - SP,2024,93590.0,5279.66,455730.0,580172.0,98653.0,31113248.033
3509601,Campo Limpo Paulista - SP,2024,2616.0,4208.02,13059.0,16239.0,2674.0,737682.548
3509700,Campos do Jordão - SP,2024,3532.0,2820.11,14352.0,18687.0,3762.0,526385.423
3509809,Campos Novos Paulista - SP,2024,1248.0,3392.06,628.0,1765.0,1646.0,30041.332
3509908,Cananéia - SP,2024,755.0,3206.79,1484.0,2266.0,785.0,61585.628
3509957,Canas - SP,2024,276.0,2554.06,1016.0,1279.0,281.0,35687.712
3510005,Cândido Mota - SP,2024,3998.0,3779.16,7033.0,11344.0,5439.0,348052.198
3510104,Cândido Rodrigues - SP,2024,526.0,2797.71,623.0,1097.0,660.0,23782.821
3510153,Canitar - SP,2024,230.0,3159.13,469.0,689.0,265.0,20327.365
3510203,Capão Bonito - SP,2024,4244.0,2721.88,8584.0,13049.0,4463.0,307799.128
3510302,Capela do Alto - SP,2024,1420.0,2866.65,4785.0,6348.0,1484.0,199655.07
3510401,Capivari - SP,2024,3260.0,3382.74,19455.0,23816.0,3703.0,842787.091
3510500,Caraguatatuba - SP,2024,7397.0,3619.64,32992.0,41350.0,7695.0,1540614.905
3510609,Carapicuíba - SP,2024,11805.0,3162.9,47120.0,60972.0,12190.0,1884295.908
3510708,Cardoso - SP,2024,2219.0,3125.46,1244.0,3388.0,2724.0,49648.955
3510807,Casa Branca - SP,2024,2623.0,3398.28,6605.0,9317.0,3134.0,286997.118
3510906,Cássia dos Coqueiros - SP,2024,724.0,2562.79,396.0,1053.0,813.0,13253.52
3511003,Castilho - SP,2024,2896.0,3643.85,3866.0,6670.0,3280.0,199370.129
3511102,Catanduva - SP,2024,8817.0,3372.63,43378.0,54996.0,9437.0,1950381.094
3511201,Catiguá - SP,2024,535.0,3048.02,707.0,1227.0,689.0,31264.748
3511300,Cedral - SP,2024,1930.0,3146.12,4046.0,6042.0,2159.0,177261.969
3511409,Cerqueira César - SP,2024,1946.0,3452.66,4669.0,6705.0,2326.0,224769.015
3511508,Cerquilho - SP,2024,3167.0,3399.06,13880.0,17971.0,3321.0,633275.378
3511607,Cesário Lange - SP,2024,1510.0,3089.75,6546.0,8180.0,1651.0,280580.46
3511706,Charqueada - SP,2024,1173.0,3263.93,2833.0,4052.0,1549.0,124320.1
3511904,Clementina - SP,2024,779.0,4618.9,1232.0,1966.0,1029.0,81432.693
3512001,Colina - SP,2024,1638.0,3079.07,7840.0,9478.0,1929.0,311568.817
3512100,Colômbia - SP,2024,1052.0,3278.45,3625.0,4571.0,1253.0,191723.523
3512209,Conchal - SP,2024,2089.0,3186.95,5761.0,7915.0,2503.0,239958.302
3512308,Conchas - SP,2024,2470.0,2475.17,3072.0,5591.0,2813.0,107121.691
3512407,Cordeirópolis - SP,2024,1793.0,4104.1,11414.0,13400.0,2016.0,614393.644
3512506,Coroados - SP,2024,1044.0,3624.99,1283.0,2219.0,1322.0,56642.236
3512605,Coronel Macedo - SP,2024,805.0,2736.05,869.0,1579.0,894.0,28730.953
3512704,Corumbataí - SP,2024,917.0,4214.89,1163.0,2041.0,1055.0,62374.861
3512803,Cosmópolis - SP,2024,2861.0,3836.03,11958.0,15370.0,3025.0,571547.08
3512902,Cosmorama - SP,2024,2484.0,3212.41,2880.0,5185.0,2843.0,126333.895
3513009,Cotia - SP,2024,19025.0,4066.96,87094.0,111389.0,19669.0,4743249.219
3513108,Cravinhos - SP,2024,2801.0,4226.02,13222.0,16636.0,3247.0,695583.467
3513207,Cristais Paulista - SP,2024,1266.0,2759.2,1298.0,2522.0,1474.0,46736.989
3513306,Cruzália - SP,2024,609.0,3090.53,375.0,906.0,810.0,14236.267
3513405,Cruzeiro - SP,2024,3459.0,3894.76,19801.0,23886.0,3614.0,988267.284
3513504,Cubatão - SP,2024,3850.0,5923.63,31614.0,35568.0,4042.0,2403059.885
3513603,Cunha - SP,2024,4134.0,2963.99,2211.0,6386.0,4378.0,85743.36
3513702,Descalvado - SP,2024,3649.0,3416.08,10235.0,14681.0,4361.0,494024.272
3513801,Diadema - SP,2024,15588.0,4164.29,100957.0,120514.0,16158.0,5569641.721
